2505604,Wisdom Way and County Fairgrounds,42.58017389566055,-72.61019355610564
2505605,Wisdom Way and County Fairgrounds,42.58004578821408,-72.61007451170323
2505606,Whately Park and Ride,42.46989815943866,-72.61531108917896
2505607,West St and Plain Rd,42.401769007618356,-72.62554043972771
2505608,West St and Plain Rd,42.40214074620769,-72.62523503769577
2505609,West St and Mountain Dr,42.41166565090299,-72.62290116404914
2505610,West St at Kenwood Apts,42.394923497814716,-72.63163927233413
2505611,West St at Kenwood Apts,42.39480230918062,-72.63141343061208
2505612,West St at Hatfield Pub,42.4081692092206,-72.62359847520577
2505613,West St at FedEx,42.38980263878909,-72.63324265607397
2505614,West St at FedEx,42.38945141529308,-72.63305222469369
2505615,West St and Depot Rd,42.41107533589434,-72.62285223407396
2505616,West St at Danco Modern Plaza,42.36753806479902,-72.63742459930069
2505617,West St at Danco Modern Plaza,42.368156593335954,-72.6369488804675
2505618,West River Health Center,42.59225336573289,-72.33002087241468
2505619,West River Health Center,42.59210895373792,-72.32982887662571
2505620,WalMart Plaza Orange,42.58817611962459,-72.28416258448574
2505621,Turners Falls Rd and Turnpike Rd,42.58823874949363,-72.54829157962465
2505622,Turners Falls Rd and Turnpike Rd,42.58843734694619,-72.5484695243858
2505623,Turnpike Rd at Turners Falls High School,42.58847419975663,-72.54411716728498
2505624,Turnpike Rd at Turners Falls High School,42.588371022542276,-72.5442309533444
2505625,Sunderland Rd at Deerfield Industrial Park,42.46766565837024,-72.60604025079675
2505626,Sunderland Rd at Deerfield Industrial Park,42.467881359216506,-72.60615969675328
2505627,Sugarloaf State Park,42.46794205124431,-72.59524719447047
2505628,Sugarloaf St at Post Office,42.4729399696746,-72.60220167011664
2505629,Sugarloaf St and Mountain Rd,42.47239788242854,-72.60115271118958
2505630,Sugarloaf St and Gromacki Ave,42.46924798663815,-72.59699167130516
2505631,Sugarloaf Estates,42.45782883696549,-72.58130968208042
2505632,Stop & Shop Plaza,42.6068315956132,-72.5750616832199
2505633,State St and Bedford Terrace (S),42.32001,-72.634441
2505634,State Rd at Tom's Hot Dogs,42.423289448630044,-72.62212725191372
2505635,State Rd at Orchard Trailer,42.42532062182653,-72.62162995544368
2505636,State Rd at Muffin's Store,42.4185909497119,-72.62121854999937
2505637,State Rd and Christian Ln,42.4444519494104,-72.6257904142183
2505638,State Rd and Christian Ln,42.4452768532824,-72.6257872598531
2505639,State Rd at Books-n-More,42.416045134235986,-72.62173998676212
2505640,South Deerfield Common,42.47781538421043,-72.6080111745016
2505641,South Deerfield Center,42.47682880508248,-72.60720920637229
2505642,South Deerfield Cemetery,42.476307,-72.607003
2505643,Silver St and Vernon St,42.606240050982535,-72.60121418713734
2505644,Silver St and Country Club Rd,42.606363078474914,-72.601436259617
2505645,Shelburne Falls Center at Arms Library,42.60384807853649,-72.73798676807804
2505646,Shelburne Falls Center at Arms Library,42.603844595343,-72.7381691498298
2505647,Scotty's Store,42.59976993217845,-72.55142785758638
2505648,Scotty's Store,42.59975415372125,-72.55163391428496
2505649,Registry of Motor Vehicles,42.58569736057012,-72.61820463780262
2505650,Pelican Products,42.4874698416601,-72.60724313000047
2505651,Park Villa Apts,42.58878847547754,-72.55575244465213
2505652,Orange Center,42.5903555257689,-72.30838240803568
2505653,N Main St at Frontier High School,42.48406333317644,-72.60453561854855
2505654,N King St at Rockridge Community,42.35490521291993,-72.64058042163256
2505655,N King St at B'Nai Israel Cemetery,42.35281977659241,-72.64182819612196
2505656,Montague St and Crocker Ave,42.59923183752946,-72.55965226891577
2505657,Montague St and Crocker Ave,42.59900342477658,-72.55920286930187
2505658,Montague Center,42.53288941878486,-72.53207313277764
2505659,Montague Center,42.53338251419652,-72.53187279741012
2505660,Mohawk High School,42.61596253840261,-72.75602556613717
2505661,Millers Falls Rd and NCross Rd,42.58983046024457,-72.54002699161654
2505662,Millers Falls Rd and NCross Rd,42.589751623977975,-72.54020668516519
2505663,Millers Falls Rd and Mineral Rd,42.57940070376071,-72.50936302625709
2505664,Millers Falls Rd and Mineral Rd,42.579476317407654,-72.50996268302464
2505665,Millers Falls Rd and Industrial Blvd,42.589683,-72.528365
2505666,Millers Falls Rd and Industrial Blvd,42.589374,-72.528579
2505667,Millers Falls Rd at Highland Apts,42.57696740285206,-72.50032876894362
2505668,Millers Falls Rd at Highland Apts,42.576831134660694,-72.50032760001771
2505669,Millers Falls Center,42.578688,-72.494716
2505670,Millers Falls Center,42.578723345395844,-72.49456868999866
2505671,Main St and Wells St,42.587723687191954,-72.60490798373735
2505672,Main St at Mohawk Mall,42.58737455487466,-72.60600999061495
2505673,Main St at YMCA,42.58733687069744,-72.59753400866583
2505674,Main St and Fort Sq,42.58734672445746,-72.60839108372579
2505675,Main St and Miles St,42.58771875098873,-72.60324613924779
2505676,Main St at Cafe,42.58770439662317,-72.59834056805757
2505677,Leyden Woods at Aster Court,42.61939335845983,-72.6144594027687
2505678,L St and 7th St,42.604259116201376,-72.55777943018622
2505679,L St and 7th St,42.60416042296606,-72.55760952415396
2505680,L St and 4th St,42.606478857547216,-72.5554836503563
2505681,L St and 4th St,42.606241172977434,-72.55545015611187
2505682,King St at Sakura Buffet,42.33128298958303,-72.63423196577281
2505683,King St at Lia Toyota,42.331227640954125,-72.6344841812127
2505684,King St and Barret St,42.33429740276813,-72.63599467647705
2505685,King St and Barret St,42.33385237823663,-72.63550531172945
2505686,JWO Transit Center,42.58574458669463,-72.60063172987299
2505687,High St and Wildwood Ave,42.60540276194968,-72.57850165988751
2505688,High St and Silver St,42.6044031271978,-72.57975197519605
2505689,High St and Lincoln St,42.60063011705358,-72.58578773072308
2505690,High St and Hastings St,42.59823176865984,-72.58843417067014
2505691,High St and Hastings St,42.597960327033434,-72.58849135706743
2505692,High St at Greenfield Police Dept,42.601490286618116,-72.58460199443606
2505693,High St and George St,42.590755176089004,-72.59410368629972
2505694,High St at Franklin Medical Center,42.59490311914911,-72.59204043694726
2505695,High St at Franklin Medical Center,42.59492147220203,-72.59183589847565
2505696,High St and Church St,42.58964648708712,-72.59484218367403
2505697,Hannaford Supermarket Plaza,42.58292749633537,-72.26271007200558
2505698,Greenfield Rd at Yankee Candle Corp,42.49442075644308,-72.61029163630845
2505699,Greenfield Rd at Yankee Candle Corp,42.4946026299892,-72.61053356440445
2505700,Greenfield Rd at Sunoco,42.55244140895934,-72.59977979435915
2505701,Greenfield Rd at Sunoco,42.55260421372691,-72.59990840085834
2505702,Greenfield Rd at Magic Wings,42.510223329396695,-72.60538730357992
2505703,Greenfield Rd at Magic Wings,42.51065218186835,-72.6053117279841
2505704,Greenfield Middle School,42.59577955882051,-72.59745504509061
2505705,Greenfield Middle School,42.596168,-72.597174
2505706,Greenfield High School,42.60665569626926,-72.59414276177729
2505707,Greenfield High School,42.60651962270583,-72.59610930321386
2505708,Greenfield Community College,42.59986734280844,-72.63027892456675
2505709,Greenfield Center School,42.57544561620105,-72.58105545031917
2505710,Greenfield Center School,42.574953525512456,-72.58131445678958
2505711,Franklin County Tech School,42.59747269864721,-72.52245938677467
2505712,Federated Church of Charlemont,42.628084055240095,-72.8696948322458
2505713,Federated Church of Charlemont,42.62797130860352,-72.86970772925459
2505714,Federal St and Smith St,42.60081516717324,-72.59393608216936
2505715,Federal St and Osgood St,42.58950449803271,-72.59956528253797
2505716,Federal St and Kenwood St,42.60036173454199,-72.59466774461113
2505717,Federal St at Greenfield Savings Bank,42.58887738401978,-72.5996201056944
2505718,Federal St and Grant St,42.60395338575006,-72.59086408235214
2505719,Federal St at CVS,42.592313632816115,-72.59817388863722
2505720,Federal St and Cleveland St,42.602671809625235,-72.59238405482105
2505721,Farren Care Center,42.586349,-72.575848
2505722,Farren Care Center,42.586208,-72.575528
2505723,Ervinside Bowling Alley,42.5864229389654,-72.48932806476147
2505725,Erving Center,42.5995160445067,-72.3998487872274
2505726,Elm St and Oak Cts,42.60141637515787,-72.61121998228799
2505727,Elm St and Oak Cts,42.60148501374505,-72.61105231981175
2505728,Elm St at Greenfield Gardens Apts,42.59186101170491,-72.61120171675806
2505729,Elm St at Greenfield Gardens Apts,42.592898057724,-72.611013732007
2505730,Elm St at Elm Terrace Apts,42.5963048469587,-72.611323240346
2505731,Elm St at Elm Terrace Apts,42.596606454575266,-72.61113037279357
2505732,Elm St at CDH Health Ctr,42.47741797804477,-72.61241524656076
2505733,Elm St at CDH Health Ctr,42.477536357013946,-72.61279486490531
2505734,E River St at Pinecrest Apts,42.58289885213077,-72.29068270406098
2505735,E River St at Pinecrest Apts,42.58316324330033,-72.29081769204348
2505736,E River St at Orange Senior Center,42.59025490914013,-72.30397635576261
2505737,E River St at Orange Riverfront Park,42.58861393876478,-72.30892965653878
2505738,E River St at Orange Riverfront Park,42.58850334660224,-72.30898602657773
2505739,E River St at Orange Food Pantry,42.59040379942218,-72.3045672897153
2505740,E River St at Leisure Woods,42.57855011569791,-72.28606856495401
2505741,E River St at Leisure Woods,42.578718922645805,-72.28642504094375
2505742,E River St at Colonial Acres Apts,42.58586438178011,-72.30166374532821
2505743,E River St at Colonial Acres Apts,42.58570240002305,-72.30146719991166
2505744,Deerfield St and Washington St,42.57794868077099,-72.59834837256044
2505745,Deerfield St and Washington St,42.57798551178061,-72.59817704946626
2505746,Deerfield St and Meridian St,42.580691287449355,-72.59933480853338
2505747,Deerfield St and Meridian St,42.5802695875463,-72.59898455075769
2505748,Deerfield St at Meadows Golf,42.57191713657363,-72.59438660655627
2505749,Deerfield St at Meadows Golf,42.572454041747676,-72.59511105977757
2505750,Corporate Center,42.576425025369645,-72.62354994089026
2505751,Colrain Rd and Shelburne Rd,42.587627164718356,-72.62341159981038
2505752,Colrain Rd and Shelburne Rd,42.587287938070034,-72.6234889235089
2505753,Colrain Rd at Charlene Manor,42.591352478603824,-72.62041648988134
2505754,Colrain Rd at Charlene Manor,42.59120051010569,-72.62016155963622
2505755,Cherry Rum Plaza,42.608063033414,-72.58700040341384
2505756,Charlemont Park & Ride,42.619391826563145,-72.74898958893907
2505757,Charlemont Center,42.62746671540171,-72.8769354295876
2505758,Big Y Walmart Plaza,42.34171223681216,-72.64112687965441
2505759,Big Y Plaza,42.58664595273956,-72.62470924458567
2505760,Ave A at The Shea Theater,42.60832907059955,-72.55649564578368
2505761,Ave A at Hubies Tavern,42.60852410090527,-72.55662740802664
2505762,Ave A and Food City (E),42.604502,-72.5609
2505763,Ave A and Carnegie Library,42.604156,-72.560783
2505764,Ave A and 3rd St,42.60801985290473,-72.55639495470705
2505765,Ave A and 3rd St,42.60788876601211,-72.55653544244024
2505766,Ave A and 11th St,42.60211894681066,-72.56336864775464
2505767,Ave A and 11th St,42.60184380779691,-72.5633401555627
2505768,Academy of Music,42.31766040815282,-72.6334076261291
2505769,Academy at Charlemont,42.61884553165126,-72.8253374582703
3453595,South Deerfield Center Common,42.4777274335046,-72.6076845124344
3453596,Erving Center,42.59964198273238,-72.39986618240926
4254403,Conway St and Cypress St (N),42.604252114,-72.611240818
4254404,Newton School,42.5851374870385,-72.61416707418292
4254405,Applebee's,42.58490809322807,-72.6186487223234
4254406,Colrain St at Davenport Crane E,42.591171213,-72.615776245
4254407,Life Path at Corp Center,42.578791411426224,-72.62328619840977
4254408,Colrain St at Davenport Crane W,42.591432213516605,-72.61578269160823
4254409,Mohawk Trail and China Gourmet,42.584766094524795,-72.61437948435083
4254411,Rastallis St,42.59876692066455,-72.56544698195702
4254412,Canada Hill Road,42.61209128,-72.56272064
4254413,Canada Hill Rd E,42.61202585801163,-72.56283565390348
4254415,Rte 63 and Sirum's Equipment,42.54699109659086,-72.5155206873952
4254417,Greenfield Rd and Memorial St (S),42.543269874,-72.602115996
4254418,Deerfield St and Green River Company (S),42.522009685472206,-72.57124965701323
4254432,King St and Lia of Northampton (N),42.33262657762287,-72.63496167695986
4254433,W River Rd and Walnut Hill St,42.588651678,-72.315021719
4254434,W River Rd and Cheney St (E),42.58841469218672,-72.31063158142501
4254435,Community Health Center,42.584807833252675,-72.26352820006592
4254436,W River St and Cheney St (W),42.58850935558027,-72.31084189665489
4254437,W River St and Roche Ave,42.58873139703713,-72.31473059391573
4254440,Hager's Farm Market on Mohawk Trail(W),42.61187225354951,-72.66906720728065
4254441,Mohawk Trail and Mini Storage (W),42.59346300912985,-72.72558796383788
4254442,Labelle's Rest Home at Bridge St (W),42.603930728827784,-72.73498151342376
4254443,North Main St and Chruch St,42.607004272602545,-72.73734053290154
4254444,Mechanic St and Hope St (W),42.611245032172256,-72.73479901540578
4254445,Red Rose Inn,42.6190444971202,-72.79507758478512
4254446,Saint Christopher's Church of Charlemont,42.627852967,-72.868597057
4254447,Hope St and Mechanic St (E),42.611133278,-72.735169906
4254448,Church St and North Main St,42.607044091310485,-72.73744566403164
4254449,Bridge St. and Labelle's Rest Home (E),42.60385835246656,-72.73491893190723
4254450,Mass State Police Route 2 (E),42.595703931582385,-72.72797238192433
4254453,Main St and Fort Sq. (W),42.587205765459515,-72.60834263628371
4256923,SB Hatchery,42.565888605,-72.54301067
4256924,Turner Falls Rd Hatchery,42.5654303,-72.542903381
4256925,Blue Heron RT 47,42.466951022,-72.579027372
4256926,Rt 47 Rest Area,42.467006423,-72.579274135
4256927,Book Mill SB,42.54268,-72.53585
4256928,Locust Street Cemetery,42.53947,-72.53634
4256929,821 Daniel Shays HWY,42.57253,-72.26907
4256930,814 Daneil Shays HWY,42.57185,-72.26816
