15881,SE 10th &  Sturdevant (Olalla Store),44.6134585185518,-123.924252390862
15882,Toledo JC Thriftway,44.6220862765047,-123.933586478233
15883,SE 2nd & Main St,44.61919046,-123.9373226
15884,NE 1st & Main St,44.6213455500748,-123.937389850616
15885,Food Fair,44.62435669,-123.9409544
15888,Hospital SPCH SW 9th St,44.6297106275735,-124.058818817139
15889,Newport City Hall,44.6345386057053,-124.05396483388
15890,Fred Meyer,44.650799,-124.052071
15892,Across from Food Fair,44.6242950360648,-123.940978646278
15894,SE Sturdevant Rd & 10th (Olalla Store),44.6136131765256,-123.924086093903
15942,South Beach Market - Mailboxes,44.61081,-124.05134
15944,Waldport Post Office,44.42682017,-124.0649232
15947,Rays Market,44.42944152807863,-124.06014995426345
15950,Holiday Motel,44.35123042,-124.0941118
15954,Waukeetum St & 101,44.39155567,-124.0866588
15958,Lakeside Market,44.4168944052865,-124.038018286228
15962,Bayshore Dr & Hwy 101,44.4413178165904,-124.075126647949
15965,SE 123rd & Hwy 101,44.5487429225245,-124.072380065918
15969,Driftwood Mobile Park & Hwy 101,44.46432854,-124.0776441
15970,Espresso 101,44.4258429,-124.0672653
15972,Seal Rock Store,44.49846667,-124.0820556
16024,NE 73rd & Avery St,44.6906198077027,-124.061050415039
16025,Pacific Shores RV Park,44.68306546,-124.0634183
16026,Bloch Wayside,44.67471982,-124.0602847
16031,Waves Motel - 8th & Coast,44.64204679,-124.0604843
16032,Hwy 101 & 8th Street - Grocery Outlet,44.642,-124.05363
16034,Courthouse,44.63644883,-124.0546102
16039,Post Office,44.63479169,-124.0559987
16040,2nd & Coast,44.63480512,-124.0605539
16042,Whaler,44.63419326,-124.063346
16043,Elizabeth St Inn & Shilo,44.63237143,-124.0633827
16044,Hallmark Resort,44.62914582,-124.0635238
16045,SW 8th & Bayley St,44.6276132672997,-124.062490090728
16047,Newport Business Plaza,44.6031527870651,-124.056082963943
16048,OCCC,44.603217,-124.046334
16049,Aquarium Village,44.6156179648365,-124.047290682793
16050,Aquarium,44.61788756,-124.0484653
16051,NOAA,44.624339,-124.046695
16052,Port RV Park,44.6210057291174,-124.047671556473
16053,Rogue,44.6193722,-124.0510822
16055,9th & Alder,44.63132178,-124.0582953
16057,Bay Blvd,44.62941425,-124.0541656
16058,Clearwater,44.630404,-124.05242
16059,Yacht Club,44.63114457,-124.0417501
16060,Newport Elks,44.63539065,-124.0418042
16061,NE 1st & Avery,44.63702412,-124.0517655
16062,Human Bean at 6th & 101,44.640601365806,-124.05292868614
16063,Oscars at 12th & 101,44.6457504,-124.0528763
16065,Safeway - west end,44.65229131,-124.0524668
16066,Little Creek Apts,44.66343037,-124.051967
16069,Salmon Run & Oceanview,44.68947083,-124.0554943
16070,LC Community Center,44.9803034870316,-124.006755799055
16071,NE 28th & Yacht Ave,44.98525069,-123.9949635
16072,US Market,44.98947594,-124.0058149
16077,DMV,44.9983009163374,-123.996594250202
16079,Chinook Winds Casino,44.99655651268367,-124.01046655277028
16080,Safeway,44.99716852348294,-124.00542169304967
16081,Grocery Outlet,44.983157844,-124.007341862
16082,NW 17th St & Hwy 101,44.977338,-124.0115912
16084,City Hall - McKays,44.96114316,-124.0156834
16086,Surfwood Manor,44.93158,-124.01991
16087,Taft IGA on Hwy 101,44.928926401748,-124.015916883945
16088,SW 62nd & Hwy 101,44.9199816065734,-124.012545347214
16089,Ace Hardware - Taft,44.92887654,-124.0153834
16092,SE Fleet & 32nd St,44.94277054,-124.0171244
16094,Lincoln City Outlets,44.9580262763362,-124.010496139526
16095,The Palace,44.9622838148501,-124.016060505137
16097,Bijou Theatre,44.97682,-124.0117
16183,Otis PO,45.01935811,-123.9495216
16184,Across from Neotsu PO,45.00149546,-123.9870717
16185,SW 32nd St @ SW Coast Hwy,44.9429731854025,-124.021115005016
16187,Willow & Hwy 101,44.85011497,-124.0442041
16188,Gleneden Beach PO,44.87825845,-124.0331175
16189,Salishan & Hwy 101,44.88945,-124.02477
16190,Otter Rock Fire Department,44.74691432,-124.0558508
16192,Depoe Bay Fire Department,44.80740957,-124.0615021
16194,Olive & Nye St,44.6365858109685,-124.055592119694
16195,Gleneden Beach Post Office,44.87822315,-124.0329582
16196,NE 36th & Hwy 101,44.662226,-124.054682
16197,Depoe Bay Shell,44.8043527951724,-124.060886800289
16201,Beverly Beach/Eastside 101,44.72626,-124.05772
16202,Depoe Bay Union 76,44.81717324,-124.0626924
16203,Lincoln Beach Thriftway,44.84981419,-124.0440469
16205,Street Car Village,44.91898893,-124.0096244
16210,Neotsu PO,45.00134059,-123.9869224
16211,Depoe Bay Mall 101,44.81814418,-124.0632465
16212,Starbucks & Hwy 101,44.98947636,-124.0055775
16214,Panther Creek & Hillside,45.00974622,-123.9107149
16215,Rose Lodge,45.01055771,-123.8810115
16276,NE 1st & Main St,44.621353186478,-123.93727183342
16278,Hwy 20 at East Exit,44.6456814842023,-123.9200091362
22283,Logsden & Gwee-Shut,44.720566,-123.909393
22284,Siletz Community Clinic,44.72113,-123.905604
22286,Gwee Shut & Judd Rd,44.725334,-123.906876
22289,Hi-School Pharmacy,44.426247,-124.067474
2438933,NW 10th & Spring,44.64383,-124.05951224567
2455436,Dorchester House,44.9847424555436,-124.007386992581
2455449,NW 25th - Walmart,44.6545906707761,-124.053586994594
2456756,3rd Street & Pontiac Street - Yachats Log Church,44.3116263048855,-124.105422953253
2456757,Waldport Clinic,44.416184,-124.076029
2456758,Dollar General,44.427015,-124.065051
2456760,Hwy 101 & NE 17th Street,44.6506199947377,-124.052895474438
2456766,22nd Street at Beach Club,44.98137,-124.00641
2483495,Walmart - Loop Route Only,44.656229016403,-124.053896609126
2483496,Applegate Street and 11th Street,44.539028,-123.371056
2483497,Main Street and 14th Street,44.54015,-123.36601
2483498,26th Street and SW Western Boulevard (Hilton Garden Inn),44.55767,-123.2788
2483499,Corvallis Transit Center,44.56504404890893,-123.2639586067865
2483500,Amtrak Station,,44.63053
2483502,Corvallis Samaritan Hospital,44.60378,-123.25316
2501902,Toledo Park N' Ride,44.624176,-123.939461
2501904,South Beach Hatfield MSC,44.6235098219126,-124.04546426382
